task,worker,label,gt
t820,w159,3,3
t339,w154,3,3
t86,w373,3,3
t490,w149,4,4
t655,w123,3,5
t768,w184,4,4
t383,w420,3,3
t59,w300,4,4
t737,w447,3,2
t916,w498,5,5
t558,w194,3,3
t1048,w190,3,3
t36,w282,5,5
t992,w601,5,5
t998,w45,3,3
t576,w707,3,3
t988,w764,3,3
t21,w502,5,5
t186,w434,3,3
t319,w597,3,3
t904,w507,3,3
t421,w363,5,5
t819,w21,3,3
t1038,w250,3,3
t489,w621,2,3
t373,w760,3,3
t406,w44,3,3
t411,w152,1,3
t748,w498,5,5
t758,w299,3,1
t397,w501,3,3
t968,w753,5,5
t267,w27,4,4
t1016,w527,3,3
t255,w478,3,3
t594,w355,3,3
t422,w740,3,3
t381,w97,3,1
t44,w654,3,3
t876,w34,1,1
t254,w670,3,3
t529,w661,5,5
t743,w169,3,3
t171,w529,3,3
t820,w755,3,3
t711,w168,3,3
t465,w4,5,5
t862,w571,2,3
t124,w612,3,1
t479,w514,5,5
t885,w354,3,5
t581,w485,3,3
t974,w572,3,3
t292,w507,3,3
t574,w191,5,5
t949,w441,3,3
t742,w562,5,5
t901,w580,2,3
t959,w184,4,4
t874,w123,5,5
t691,w598,5,5
t559,w218,3,1
t89,w508,5,4
t373,w526,3,3
t40,w35,5,5
t581,w436,3,3
t81,w578,5,5
t435,w700,3,3
t90,w164,1,3
t154,w823,5,5
t842,w740,3,1
t594,w230,3,3
t94,w268,5,5
t44,w64,3,3
t659,w814,3,3
t1037,w80,3,3
t1032,w733,5,5
t603,w147,3,3
t283,w813,4,4
t910,w99,3,3
t60,w140,5,5
t110,w596,3,2
t593,w49,1,5
t995,w700,5,3
t604,w153,1,1
t290,w159,3,3
t783,w567,3,3
t52,w453,5,5
t296,w478,3,3
t605,w406,5,5
t802,w331,5,5
t794,w780,2,5
t1000,w673,1,3
t496,w121,5,4
t86,w729,3,3
t83,w196,3,3
t774,w455,5,5
t731,w497,3,3
t974,w505,3,3
t371,w775,3,3
t630,w788,2,3
t506,w264,5,4
t321,w260,3,3
t330,w373,3,3
t468,w286,3,3
t228,w519,3,3
t249,w464,1,3
t46,w154,2,2
t495,w453,3,3
t383,w56,3,3
t179,w298,2,5
t512,w528,3,3
t258,w58,5,5
t496,w747,2,4
t721,w515,5,5
t387,w533,3,2
t356,w802,3,3
t572,w375,1,5
t1040,w123,3,3
t769,w508,3,3
t68,w157,3,3
t50,w299,3,3
t221,w155,3,3
t280,w508,3,3
t925,w420,1,1
t1043,w236,2,3
t657,w745,1,5
t675,w602,4,4
t559,w447,3,1
t324,w102,3,3
t89,w112,5,4
t828,w714,2,4
t381,w715,3,1
t357,w147,3,5
t619,w445,3,3
t725,w185,3,3
t469,w513,5,5
t773,w405,3,3
t422,w7,3,3
t82,w482,2,2
t741,w676,3,3
t965,w29,1,3
t325,w767,3,3
t695,w664,3,2
t1008,w139,3,3
t824,w160,5,5
t1019,w374,5,5
t202,w609,5,5
t234,w133,5,3
t42,w126,3,3
t364,w424,5,5
t690,w110,1,1
t557,w420,3,1
t592,w559,3,3
t278,w187,3,3
t860,w223,1,3
t126,w101,3,3
t356,w518,3,3
t70,w458,3,3
t1042,w532,3,3
t180,w472,3,5
t497,w107,5,5
t140,w106,1,3
t206,w745,4,4
t947,w497,3,5
t640,w154,3,3
t286,w517,2,2
t817,w502,3,3
t89,w767,5,4
t630,w171,3,3
t481,w95,5,5
t559,w23,4,1
t130,w31,1,5
t684,w751,1,1
t605,w830,5,5
t784,w540,5,5
t235,w371,3,3
t428,w729,3,3
t805,w316,2,2
t1032,w799,5,5
t913,w53,3,3
t955,w553,3,3
t911,w821,1,1
t216,w23,5,5
t974,w529,3,3
t879,w30,5,5
t947,w65,3,5
t883,w126,1,5
t608,w495,3,3
t352,w619,3,3
t374,w84,3,3
t209,w101,3,3
t274,w581,1,3
t668,w11,4,3
t53,w195,3,3
t9,w480,3,3
t993,w5,2,3
t755,w398,5,1
t231,w280,1,3
t548,w804,3,3
t527,w709,4,3
t150,w689,5,3
t599,w394,3,3
t200,w621,3,1
t720,w805,5,5
t328,w665,5,1
t896,w277,3,3
t557,w775,1,1
t565,w706,5,5
t564,w500,3,3
t170,w179,5,5
t633,w628,3,3
t106,w693,5,5
t527,w544,3,3
t999,w207,3,3
t87,w442,3,3
t778,w780,4,3
t505,w802,4,4
t841,w661,5,5
t1019,w542,1,5
t263,w715,5,5
t544,w582,3,3
t469,w788,5,5
t766,w745,5,5
t612,w722,5,5
t14,w302,4,5
t1016,w70,3,3
t299,w507,3,3
t777,w396,5,5
t338,w722,2,2
t160,w47,3,3
t844,w39,5,5
t947,w657,3,5
t117,w256,1,1
t130,w382,5,5
t553,w312,5,5
t715,w717,3,3
t330,w18,3,3
t258,w715,5,5
t959,w448,4,4
t716,w413,3,3
t466,w273,3,3
t28,w22,1,5
t1043,w447,3,3
t183,w58,5,4
t936,w236,3,1
t135,w335,2,3
t90,w423,3,3
t892,w453,4,4
t105,w669,3,3
t158,w737,3,3
t620,w575,3,3
t377,w504,3,3
t313,w236,4,5
t311,w33,1,5
t761,w634,3,3
t263,w643,5,5
t965,w809,3,3
t960,w681,3,1
t7,w312,3,3
t70,w734,3,3
t679,w372,3,3
t269,w703,2,2
t750,w447,1,3
t692,w297,3,3
t625,w739,5,5
t744,w772,5,5
t624,w426,1,3
t99,w256,2,3
t688,w22,3,3
t119,w494,5,5
t73,w327,5,4
t984,w826,3,1
t383,w733,3,3
t709,w48,5,5
t732,w576,5,5
t653,w158,4,4
t304,w411,3,3
t249,w635,3,3
t430,w671,2,3
t281,w504,5,5
t167,w260,3,3
t817,w453,3,3
t258,w534,5,5
t438,w664,3,3
t579,w453,3,3
t158,w365,3,3
t380,w570,4,4
t450,w169,3,3
t715,w62,1,3
t112,w365,5,5
t820,w121,3,3
t981,w242,3,3
t371,w37,3,3
t592,w803,1,3
t119,w601,5,5
t195,w266,3,3
t453,w467,3,3
t481,w784,5,5
t88,w271,4,2
t453,w723,3,3
t123,w250,1,3
t956,w704,3,3
t302,w423,5,5
t400,w739,4,4
t198,w376,3,3
t898,w218,3,3
t345,w727,5,5
t244,w131,3,3
t228,w672,3,3
t845,w833,3,4
t834,w760,5,5
t624,w148,1,3
t42,w627,3,3
t131,w507,3,3
t444,w834,1,1
t911,w93,5,1
t126,w768,3,3
t772,w109,5,4
t592,w606,1,3
t146,w70,3,3
t869,w774,5,5
t530,w257,4,4
t686,w741,3,3
t192,w788,5,5
t326,w650,3,3
t374,w173,3,3
t764,w205,1,3
t252,w554,3,1
t667,w84,3,4
t1019,w742,5,5
t524,w61,3,3
t723,w230,3,3
t772,w78,4,4
t218,w392,5,5
t1007,w451,3,3
t312,w830,3,3
t689,w260,2,2
t216,w374,5,5
t83,w235,3,3
t892,w72,4,4
t450,w77,3,3
t253,w256,2,3
t666,w266,3,3
t6,w782,1,3
t383,w234,3,3
t53,w245,3,3
t807,w805,3,3
t1015,w684,4,4
t467,w606,5,5
t715,w211,3,3
t692,w442,3,3
t249,w558,1,3
t818,w594,1,5
t1003,w127,5,3
t453,w331,3,3
t341,w468,2,2
t798,w714,3,3
t350,w500,3,3
t976,w321,4,4
t960,w731,1,1
t930,w821,3,3
t902,w541,3,3
t500,w504,3,3
t8,w342,3,3
t465,w96,5,5
t286,w373,2,2
t956,w33,3,3
t1025,w704,3,3
t105,w25,3,3
t278,w594,3,3
t22,w434,3,2
t1003,w568,3,3
t797,w647,5,5
t163,w558,3,3
t501,w432,3,3
t547,w378,5,5
t295,w485,3,3
t910,w25,3,3
t330,w835,3,3
t640,w507,3,3
t51,w127,5,5
t703,w460,3,3
t478,w663,2,3
t262,w272,5,1
t437,w540,4,5
t902,w103,3,3
t733,w318,1,5
t122,w159,2,3
t963,w84,5,5
t267,w154,4,4
t755,w294,1,1
t531,w59,5,5
t249,w715,1,3
t990,w298,5,5
t1033,w707,3,3
t755,w209,1,1
t14,w128,4,5
t569,w759,3,3
t677,w308,3,1
t29,w292,1,3
t294,w632,3,3
t167,w494,3,3
t686,w239,3,3
t258,w809,5,5
t653,w124,4,4
t638,w521,3,3
t267,w271,4,4
t258,w767,3,5
t194,w90,3,3
t547,w461,5,5
t101,w827,2,2
t858,w64,3,3
t163,w187,3,3
t395,w321,5,5
t807,w730,3,3
t580,w815,3,3
t180,w26,5,5
t1016,w171,3,3
t372,w195,3,3
t709,w418,5,5
t670,w136,3,3
t296,w578,3,3
t660,w731,2,3
t16,w638,3,3
t322,w432,3,3
t1029,w321,5,5
t255,w731,3,3
t165,w350,5,5
t443,w124,5,3
t130,w480,5,5
t415,w285,3,3
t354,w549,4,4
t870,w149,5,5
t436,w508,3,3
t212,w262,3,3
t730,w244,3,3
t597,w585,3,3
t1018,w349,5,5
t472,w737,3,3
t59,w825,4,4
t953,w54,5,5
t681,w39,3,3
t258,w470,5,5
t965,w803,1,3
t1035,w534,3,3
t841,w353,5,5
t901,w806,2,3
t258,w110,5,5
t32,w582,5,5
t197,w655,3,3
t631,w530,2,2
t18,w700,3,3
t638,w158,3,3
t565,w520,3,5
t500,w211,1,3
t257,w708,1,5
t866,w143,3,3
t357,w104,1,5
t1044,w664,3,3
t151,w121,3,5
t37,w726,3,3
t669,w563,3,3
t818,w44,5,5
t806,w140,5,5
t375,w497,5,5
t155,w736,4,4
t411,w492,1,3
t167,w51,3,3
t724,w671,5,5
t780,w146,3,3
t488,w542,2,1
t607,w413,5,5
t933,w640,5,5
t234,w544,5,3
t953,w414,5,5
t883,w745,1,5
t94,w207,5,5
t951,w514,3,3
t890,w646,3,3
t827,w816,3,3
t603,w37,3,3
t615,w576,3,3
t67,w134,5,5
t335,w184,5,5
t78,w273,3,2
t575,w382,2,3
t692,w86,1,3
t638,w568,3,3
t624,w525,1,3
t409,w226,1,3
t604,w787,1,1
t545,w252,5,5
t269,w478,2,2
t261,w277,5,4
t836,w146,3,3
t293,w498,5,5
t714,w700,3,3
t290,w791,3,3
t593,w706,3,5
t880,w427,3,5
t148,w531,3,3
t212,w246,1,3
t137,w813,2,3
t103,w276,5,5
t623,w644,2,3
t493,w329,3,3
t1000,w286,1,3
t386,w824,1,3
t257,w30,3,5
t485,w176,1,3
t493,w379,3,3
t791,w223,1,3
t243,w276,3,3
t718,w620,3,3
t1,w723,3,3
t916,w807,1,5
t901,w750,3,3
t432,w45,1,3
t24,w151,5,5
t173,w251,3,3
t687,w730,5,5
t1012,w652,3,3
t938,w784,3,3
t738,w209,3,3
t742,w58,5,5
t101,w196,2,2
t1049,w559,3,5
t588,w235,5,3
t306,w583,5,5
t381,w643,3,1
t496,w739,4,4
t747,w834,3,5
t1014,w33,3,3
t734,w56,5,5
t936,w151,3,1
t1043,w429,2,3
t109,w507,3,3
t880,w434,5,5
t532,w308,5,5
t942,w653,5,5
t1032,w765,5,5
t382,w8,1,1
t216,w529,5,5
t308,w687,3,3
t120,w555,5,4
t823,w282,3,3
t251,w738,1,4
t385,w657,1,1
t684,w278,5,1
t252,w829,1,1
t869,w619,5,5
t551,w288,1,1
t181,w821,1,3
t484,w789,1,5
t309,w592,1,1
t350,w709,3,3
t768,w365,2,4
t335,w151,5,5
t1035,w399,3,3
t103,w7,5,5
t5,w24,5,5
t214,w344,3,3
t766,w670,5,5
t411,w485,1,3
t749,w696,3,3
t906,w105,5,5
t75,w760,3,3
t568,w497,3,2
t90,w673,3,3
t455,w428,3,3
t888,w834,3,3
t538,w277,5,5
t425,w673,3,3
t849,w644,5,5
t770,w469,5,5
t819,w165,2,3
t578,w610,3,2
t136,w95,3,3
t13,w793,3,3
t823,w585,3,3
t395,w139,4,5
t268,w800,5,5
t33,w71,5,5
t27,w340,3,3
t409,w50,1,3
t257,w140,5,5
t796,w420,3,3
t898,w269,3,3
t115,w802,1,1
t1024,w654,4,4
t502,w789,4,5
t783,w821,3,3
t413,w2,2,3
t882,w641,5,5
t547,w295,5,5
t286,w572,2,2
t781,w313,3,3
t69,w512,2,4
t809,w45,2,3
t543,w663,3,3
t665,w207,5,5
t139,w631,5,5
t230,w63,3,3
t717,w84,2,3
t71,w343,3,3
t1035,w221,3,3
t66,w757,5,5
t1035,w557,3,3
t807,w575,3,3
t1034,w453,1,3
t684,w18,5,1
t1043,w213,2,3
t681,w670,3,3
t29,w212,3,3
t235,w27,3,3
t189,w124,3,1
t698,w71,5,5
t196,w567,3,3
t778,w339,4,3
t1031,w502,5,5
t520,w688,2,2
t497,w478,5,5
t980,w546,1,5
t861,w171,3,3
t318,w782,5,1
t750,w105,1,3
t703,w249,3,3
t1007,w377,3,3
t106,w810,5,5
t572,w654,5,5
t558,w292,2,3
t406,w320,3,3
t166,w116,3,3
t693,w88,5,5
t946,w535,1,5
t742,w40,5,5
t474,w504,3,3
t398,w407,2,5
t325,w313,3,3
t1024,w325,5,4
t805,w224,3,2
t406,w298,3,3
t867,w46,5,5
t498,w74,5,5
t922,w243,3,3
t519,w834,3,3
t1018,w18,5,5
t454,w481,3,3
t238,w749,3,3
t974,w173,3,3
t438,w710,3,3
t323,w413,4,5
t661,w709,3,3
t20,w244,2,2
t937,w712,5,5
t548,w503,2,3
t187,w166,3,3
t60,w783,5,5
t555,w351,5,5
t189,w103,1,1
t844,w509,5,5
t542,w206,1,5
t227,w431,2,2
t968,w406,5,5
t342,w719,3,3
t275,w212,3,3
t163,w268,3,3
t994,w207,1,1
t164,w39,4,3
t281,w763,5,5
t253,w422,2,3
t1011,w349,1,3
t532,w571,5,5
t997,w592,1,5
t760,w171,3,3
t438,w700,3,3
t163,w316,3,3
t150,w78,1,3
t996,w448,2,3
t223,w156,5,4
t140,w29,1,3
t412,w765,1,3
t240,w380,3,3
t631,w415,2,2
t374,w507,3,3
t69,w722,4,4
t478,w457,1,3
t756,w390,3,3
t594,w535,3,3
t302,w760,5,5
t357,w268,3,5
t963,w27,5,5
t713,w21,3,3
t550,w133,4,5
t634,w410,3,3
t249,w268,1,3
t64,w163,5,5
t111,w819,3,3
t274,w599,1,3
t1004,w80,3,3
t206,w292,4,4
t596,w481,3,3
t466,w514,2,3
t936,w45,3,1
t729,w594,3,3
t217,w653,4,5
t883,w561,5,5
t188,w39,5,5
t295,w624,3,3
t660,w643,2,3
t994,w675,3,1
t448,w550,3,3
t438,w466,3,3
t320,w651,3,3
t1043,w271,2,3
t183,w454,5,4
t960,w408,1,1
t731,w331,3,3
t807,w337,3,3
t625,w222,5,5
t172,w745,5,5
t979,w230,3,3
t720,w603,5,5
t351,w276,5,5
t79,w704,2,3
t231,w684,1,3
t71,w121,3,3
t655,w166,3,5
t773,w434,3,3
t272,w146,3,3
t916,w505,5,5
t907,w327,1,3
t555,w823,5,5
t622,w289,4,4
t524,w634,3,3
t1043,w218,3,3
t172,w813,5,5
t216,w657,5,5
t446,w473,1,5
t385,w513,1,1
t738,w801,3,3
t205,w94,1,3
t712,w362,5,5
t783,w157,3,3
t400,w138,4,4
t397,w411,3,3
t640,w795,3,3
t659,w717,3,3
t185,w495,3,3
t814,w422,5,5
t491,w127,5,5
t336,w383,1,3
t135,w154,2,3
t35,w497,3,5
t865,w198,3,3
t988,w119,3,3
t223,w338,5,4
t624,w65,5,3
t342,w480,2,3
t311,w688,5,5
t95,w776,3,3
t957,w105,5,5
t660,w458,2,3
t118,w765,3,3
t544,w760,3,3
t55,w731,3,3
t419,w645,3,2
t557,w337,1,1
t148,w829,3,3
t923,w295,3,3
t215,w58,5,5
t211,w16,3,3
t168,w643,3,3
t342,w276,2,3
t452,w41,5,5
t409,w517,3,3
t957,w719,5,5
t922,w371,3,3
t172,w124,1,5
t312,w455,3,3
t722,w560,3,3
t620,w301,3,3
t283,w428,4,4
t652,w431,3,3
t480,w691,3,1
t267,w39,4,4
t495,w2,3,3
t433,w344,5,5
t374,w424,3,3
t115,w561,1,1
t487,w331,5,5
t129,w58,5,5
t601,w479,3,3
t639,w665,1,1
t734,w145,5,5
t96,w228,3,3
t133,w146,5,5
t1010,w197,5,5
t1009,w680,5,5
t758,w669,1,1
t216,w297,5,5
t577,w277,3,3
t6,w99,1,3
t413,w206,2,3
t341,w56,1,2
t546,w188,5,5
t863,w546,3,3
t1018,w51,5,5
t351,w300,1,5
t729,w513,3,3
t209,w474,3,3
t909,w255,3,5
t223,w91,5,4
t364,w561,5,5
t883,w513,5,5
t818,w559,1,5
t715,w613,3,3
t48,w429,5,5
t396,w795,3,3
t235,w649,3,3
t755,w645,1,1
t276,w135,3,3
t849,w141,5,5
t435,w187,3,3
t212,w629,1,3
t615,w739,3,3
t105,w312,3,3
t963,w243,5,5
t704,w12,5,5
t13,w711,3,3
t257,w820,5,5
t169,w601,3,3
t402,w152,3,3
t505,w383,4,4
t994,w665,1,1
t1049,w232,1,5
t996,w327,3,3
t136,w461,3,3
t974,w269,3,3
t754,w285,3,5
t1035,w218,3,3
t361,w524,3,3
t506,w645,1,4
t368,w608,1,3
t557,w361,1,1
t541,w624,3,5
t301,w790,2,2
t388,w714,3,3
t592,w23,1,3
t368,w480,3,3
t281,w211,4,5
t980,w84,3,5
t730,w210,3,3
t646,w396,3,3
t845,w786,1,4
t763,w236,3,3
t183,w286,4,4
t353,w800,2,5
t785,w381,1,1
t929,w773,3,3
t849,w304,5,5
t141,w163,5,5
t923,w344,3,3
t523,w272,3,3
t728,w55,2,4
t268,w2,5,5
t787,w586,3,3
t624,w63,3,3
t2,w54,3,3
t922,w99,3,3
t453,w371,3,3
t7,w632,3,3
t524,w42,3,3
t526,w709,5,3
t971,w7,1,3
t428,w603,3,3
t430,w563,2,3
t964,w288,5,5
t813,w589,3,3
t438,w189,3,3
t445,w190,3,3
t314,w391,2,2
t110,w644,3,2
t922,w599,3,3
t634,w43,3,3
t639,w739,3,1
t6,w522,3,3
t809,w730,2,3
t515,w500,3,3
t901,w40,2,3
t438,w559,3,3
t66,w602,5,5
t420,w162,3,3
t955,w97,3,3
t899,w512,5,5
t350,w258,3,3
t985,w297,5,5
t244,w168,3,3
t854,w486,5,5
t481,w478,5,5
t267,w177,5,4
t698,w390,5,5
t795,w378,5,5
t832,w176,3,3
t975,w159,3,3
t711,w12,3,3
t214,w362,3,3
t716,w807,1,3
t61,w164,3,3
t627,w613,3,3
t662,w142,5,5
t673,w730,5,5
t742,w497,5,5
t80,w730,5,1
t374,w268,3,3
t86,w192,3,3
t1004,w288,4,3
t4,w457,3,3
t885,w672,3,5
t289,w723,3,3
t944,w405,3,3
t189,w798,5,1
t416,w624,3,5
t823,w356,2,3
t118,w70,3,3
t1039,w772,1,1
t799,w102,3,3
t435,w189,3,3
t88,w265,2,2
t558,w200,3,3
t849,w369,5,5
t877,w70,3,3
t613,w414,1,3
t207,w182,3,3
t249,w276,3,3
t492,w819,3,3
t88,w750,3,2
t36,w169,5,5
t715,w631,4,3
t802,w357,5,5
t793,w507,3,3
t558,w715,2,3
t1010,w821,5,5
t362,w767,3,3
t729,w443,3,3
t705,w764,3,3
t48,w612,5,5
t792,w262,3,3
t363,w315,4,4
t936,w731,3,1
t181,w520,1,3
t778,w103,3,3
t0,w817,2,2
t140,w95,1,3
t318,w810,3,1
t35,w349,5,5
t715,w529,3,3
t575,w514,2,3
t750,w773,1,3
t240,w277,3,3
t1027,w534,3,3
t491,w281,5,5
t563,w683,3,3
t234,w683,5,3
t493,w520,3,3
t105,w0,3,3
t42,w594,3,3
t515,w477,3,3
t347,w163,5,5
t68,w409,3,3
t638,w567,3,3
t336,w14,1,3
t36,w306,5,5
t680,w54,3,3
t438,w31,3,3
t87,w57,3,3
t650,w420,3,2
t200,w695,1,1
t164,w180,2,3
t438,w18,3,3
t374,w745,3,3
t591,w244,1,5
t792,w455,3,3
t561,w187,3,1
t130,w29,5,5
t805,w357,2,2
t214,w157,3,3
t695,w182,2,2
t220,w816,3,3
t86,w426,3,3
t830,w648,3,3
t755,w772,1,1
t1045,w356,3,3
t467,w557,5,5
t474,w280,3,3
t640,w21,3,3
t467,w382,5,5
t367,w280,3,3
t156,w180,3,3
t832,w34,1,3
t318,w371,1,1
t727,w578,3,3
t128,w813,3,3
t559,w81,4,1
t892,w49,4,4
t531,w74,5,5
t372,w486,3,3
t729,w696,3,3
t427,w36,3,3
t630,w302,3,3
t19,w553,5,5
t1005,w613,5,5
t412,w485,3,3
t938,w412,3,3
t892,w333,4,4
t387,w148,3,2
t755,w48,5,1
t542,w532,5,5
t1019,w787,5,5
t993,w676,3,3
t153,w304,3,3
t269,w784,3,2
t435,w81,3,3
t275,w376,3,3
t115,w745,1,1
t889,w51,4,5
t275,w539,3,3
t860,w283,3,3
t883,w115,5,5
t208,w120,5,5
t935,w257,5,5
t858,w528,3,3
t267,w29,4,4
t870,w80,5,5
t817,w120,3,3
t314,w743,2,2
t794,w534,5,5
t249,w429,1,3
t108,w141,1,1
t817,w532,3,3
t684,w764,5,1
t178,w700,5,1
t18,w53,5,3
t282,w794,4,4
t985,w79,5,5
t20,w288,3,2
t1019,w519,5,5
t812,w11,5,5
t608,w513,3,3
t943,w690,5,1
t936,w478,3,1
t543,w69,3,3
t7,w791,3,3
t53,w582,3,3
t919,w357,5,5
t275,w479,3,3
t702,w695,5,5
t550,w169,5,5
t626,w99,3,3
t364,w558,3,5
t374,w566,3,3
t230,w698,3,3
t814,w277,5,5
t314,w258,3,2
t354,w213,4,4
t435,w316,3,3
t216,w382,5,5
t743,w501,3,3
t679,w63,1,3
t731,w500,3,3
t292,w157,1,3
t774,w137,5,5
t656,w729,5,5
t605,w694,5,5
t422,w716,3,3
t788,w652,3,3
t749,w306,3,3
t1020,w684,5,5
t578,w549,3,2
t8,w179,3,3
t354,w682,4,4
t1011,w159,1,3
t913,w166,3,3
t742,w572,5,5
t249,w167,3,3
t689,w724,2,2
t607,w91,5,5
t892,w656,4,4
t722,w764,3,3
t967,w615,5,5
t704,w462,5,5
t701,w393,5,5
t26,w258,5,5
t499,w529,3,3
t207,w98,3,3
t438,w292,3,3
t118,w59,3,3
t821,w448,5,5
t100,w606,3,3
t281,w623,4,5
t367,w510,3,3
t322,w184,3,3
t503,w325,3,3
t466,w386,3,3
t364,w187,5,5
t692,w298,1,3
t397,w545,3,3
t101,w200,2,2
t401,w500,5,1
t626,w494,3,3
t1031,w407,5,5
t1029,w313,5,5
t593,w705,5,5
t35,w680,3,5
t579,w31,2,3
t830,w449,3,3
t820,w345,3,3
t217,w666,3,5
t1004,w329,3,3
t714,w316,3,3
t88,w104,2,2
t119,w0,5,5
t450,w282,3,3
t897,w316,3,3
t467,w464,5,5
t86,w11,3,3
t774,w387,5,5
t615,w626,3,3
t136,w648,3,3
t15,w63,1,1
t100,w608,2,3
t473,w475,5,5
t632,w632,5,5
t27,w122,3,3
t0,w628,2,2
t368,w424,3,3
t401,w391,1,1
t615,w557,3,3
t681,w712,3,3
t596,w176,3,3
t883,w798,5,5
t304,w543,3,3
t330,w129,3,3
t1010,w465,5,5
t203,w259,3,3
t938,w63,3,3
t805,w547,2,2
t299,w255,3,3
t75,w171,3,3
t820,w192,3,3
t899,w308,5,5
t528,w821,3,3
t292,w338,3,3
t873,w39,1,3
t484,w666,1,5
t357,w193,4,5
t16,w835,3,3
t363,w517,4,4
t164,w475,1,3
t792,w254,3,3
t63,w151,3,3
t748,w140,1,5
t928,w402,3,3
t278,w39,3,3
t401,w332,1,1
t49,w127,2,3
t992,w187,5,5
t444,w626,1,1
t1019,w84,5,5
t229,w454,3,3
t467,w715,5,5
t608,w464,2,3
t577,w627,3,3
t648,w726,5,2
t972,w334,3,1
t52,w383,5,5
t115,w170,3,1
t476,w733,5,5
t84,w657,1,3
t979,w655,3,3
t770,w567,4,5
t732,w69,5,5
t893,w772,2,3
t805,w818,3,2
t166,w567,3,3
t398,w768,5,5
t385,w497,5,1
t502,w790,5,5
t657,w807,5,5
t120,w522,4,4
t175,w467,5,5
t110,w386,2,2
t174,w540,5,5
t286,w50,2,2
t130,w478,5,5
t230,w542,3,3
t400,w454,4,4
t261,w290,5,4
t1044,w250,3,3
t720,w744,3,5
t65,w706,5,3
t920,w468,5,5
t355,w383,3,3
t639,w530,1,1
t356,w136,3,3
t386,w767,3,3
t802,w693,5,5
t808,w121,3,3
t119,w534,5,5
t242,w503,5,5
t533,w217,3,3
t777,w209,5,5
t621,w90,5,5
t768,w171,4,4
t1006,w489,5,5
t721,w653,5,5
t262,w355,5,1
t504,w618,3,3
t972,w188,1,1
t804,w281,1,3
t838,w615,3,3
t28,w550,5,5
t591,w410,5,5
t989,w652,3,3
t522,w824,3,3
t1038,w467,3,3
t484,w744,3,5
t991,w764,5,5
t888,w606,3,3
t20,w327,3,2
t715,w743,3,3
t871,w184,5,5
t314,w482,3,2
t580,w92,3,3
t505,w704,5,4
t205,w743,5,3
t467,w796,5,5
t427,w53,3,3
t785,w87,4,1
t772,w540,5,4
t396,w745,3,3
t706,w250,1,3
t634,w787,3,3
t769,w776,3,3
t885,w770,1,5
t1002,w94,3,3
t1041,w488,3,3
t665,w356,5,5
t323,w321,4,5
t519,w75,3,3
t18,w42,3,3
t780,w688,4,3
t114,w457,5,5
t181,w416,3,3
t401,w507,5,1
t333,w519,3,3
t211,w21,1,3
t235,w830,3,3
t829,w400,2,3
t409,w387,1,3
t599,w633,3,3
t128,w413,2,3
t315,w282,3,3
t792,w720,3,3
t653,w268,4,4
t741,w416,3,3
t354,w344,4,4
t1003,w346,3,3
t812,w634,5,5
t11,w467,3,3
t40,w101,5,5
t879,w773,5,5
t754,w718,2,5
t564,w579,3,3
t753,w722,5,5
t956,w11,3,3
t341,w383,3,2
t711,w277,3,3
t479,w820,5,5
t265,w450,4,5
t437,w520,5,5
t198,w478,3,3
t769,w225,3,3
t104,w514,3,3
t618,w481,5,3
t179,w442,5,5
t85,w575,1,1
t924,w157,2,3
t963,w830,5,5
t908,w295,3,3
t244,w680,3,3
t603,w50,3,3
t950,w244,3,3
t64,w124,5,5
t695,w241,3,2
t965,w750,3,3
t857,w249,3,3
t125,w830,3,3
t335,w695,4,5
t138,w519,3,3
t265,w101,4,5
t34,w513,3,3
t181,w309,3,3
t552,w121,3,5
t522,w478,2,3
t16,w368,3,3
t766,w346,5,5
t692,w664,1,3
t369,w649,3,3
t96,w376,1,3
t417,w520,3,3
t100,w93,3,3
t803,w733,2,3
t886,w567,5,5
t473,w473,4,5
t500,w764,3,3
t428,w691,3,3
t89,w597,5,4
t907,w491,1,3
t775,w119,3,3
t908,w587,3,3
t158,w35,3,3
t52,w142,5,5
t871,w109,5,5
t482,w318,5,5
t361,w268,3,3
t160,w20,3,3
t922,w17,3,3
t664,w10,3,3
t59,w667,4,4
t473,w718,5,5
t592,w339,1,3
t112,w680,5,5
t365,w484,3,3
t71,w313,3,3
t136,w549,3,3
t324,w333,3,3
t1044,w769,3,3
t159,w487,3,3
t158,w824,3,3
t92,w833,3,3
t663,w678,2,2
t330,w447,3,3
t991,w371,5,5
t742,w410,5,5
t506,w22,5,4
t692,w511,1,3
t433,w748,5,5
t687,w171,5,5
t421,w207,5,5
t1043,w253,2,3
t433,w74,5,5
t643,w179,5,5
t712,w61,5,5
t29,w253,1,3
t538,w501,5,5
t474,w743,3,3
t662,w426,5,5
t244,w37,3,3
t342,w351,2,3
t45,w657,5,5
t288,w392,3,3
t44,w154,3,3
t682,w341,5,5
t320,w822,3,3
t264,w623,5,5
t16,w118,3,3
t583,w97,5,5
t331,w280,1,5
t304,w361,3,3
t890,w821,3,3
t999,w500,3,3
t106,w791,5,5
t130,w660,4,5
t141,w603,5,5
t864,w121,5,5
t778,w565,3,3
t434,w834,5,1
t403,w328,3,3
t1047,w101,3,3
t80,w152,1,1
t185,w166,3,3
t692,w40,3,3
t542,w583,5,5
t470,w215,3,3
t896,w735,1,3
t394,w245,1,5
t126,w59,5,3
t198,w455,3,3
t700,w257,5,5
